web-scraper-order,web-scraper-start-url,maillinks,maillinks-href,sublinks,sublinks-href,sublinktext
"1586524142-1178","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        الموارد تخفض الاطلاقات المائية من سدة سامراء
                                        صلاح الدين / سمير عادل

كشفتْ مديريةُ المواردِ المائية في محافظةِ صلاح الدين عن تقليلِ الاطلاقات المائية باتجاه بغداد ومحافظات جنوب البلاد","http://alsabaah.iq/23107/%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B1%D8%AF-%D8%AA%D8%AE%D9%81%D8%B6-%D8%A7%D9%84%D8%A7%D8%B7%D9%84%D8%A7%D9%82%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%A7%D8%A6%D9%8A%D8%A9-%D9%85%D9%86-%D8%B3%D8%AF%D8%A9-%D8%B3%D8%A7%D9%85%D8%B1%D8%A7%D8%A1","واوضح انه تم تخفيض التصاريف باتجاه بغداد الى 250 مترا مكعبا بالثانية وهذا اقل تصريف مطلق، اما باتجاه الثرثار فبلغت التصاريف 750 مترا مكعبا بالثانية."
"1586524149-1214","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        واشنطن تجرب لقاحات على البشر لمواجهة كورونا   
                                        بيروت / جبار عودة الخطاط / عواصم / وكالات
تزامنا مع تصريح منظمة الصحة العالمية، بأن عدد المصابين بفيروس كورونا في العالم وصل إلى 100 ألف، بدأ العمل على تطوير لقاحات، لكنها أشارت الى عدم توقع أن يختفي الفيروس","http://alsabaah.iq/23169/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AA%D8%AC%D8%B1%D8%A8-%D9%84%D9%82%D8%A7%D8%AD%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","وأعلن بنس، أنه سيتم توزيع المزيد من معدات الكشف عن الفيروس في مختلف الولايات المتحدة، مشيرا إلى أن «خطر فيروس كورونا للأميركيين لا يزال منخفضا، ونحن بصدد تطوير اختبارات للكشف عن الفيروس»."
"1586524140-1147","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        الإنتاج المحلي بديل حقيقي لعشرات السلع المستوردة 
                                        بغداد / هدى العزاوي

أكثر من عشرين مليار دولار من العملة الصعبة يمكن أن توفرها المنتجات المحلية سنويا","http://alsabaah.iq/23106/%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%A7%D8%AC-%D8%A7%D9%84%D9%85%D8%AD%D9%84%D9%8A-%D8%A8%D8%AF%D9%8A%D9%84-%D8%AD%D9%82%D9%8A%D9%82%D9%8A-%D9%84%D8%B9%D8%B4%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%84%D8%B9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%88%D8%B1%D8%AF%D8%A9","أكثر من عشرين مليار دولار من العملة الصعبة يمكن أن توفرها المنتجات المحلية سنويا، وفقا لتقدير خبراء الاقتصاد، وذلك تعويضاً عن المبالغ التي تنفق لاستيراد السلع والبضائع، والتي تسجل ارتفاعا مطردا في كل عام."
"1586524077-976","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=7","اخبار العراق 
                                        
                                        بابل تحقق الاكتفاء الذاتي بمادة الزيوت النباتية
                                        بابل / جنان الاسدي

حققَ معملُ انتاجِ الزيوت النباتية في بابل سقفا انتاجيا تجاوز المليون طن سنويا لسد حاجة السوق المحلية بنسبة بلغت 100 بالمئة.","http://alsabaah.iq/22881/%D8%A8%D8%A7%D8%A8%D9%84-%D8%AA%D8%AD%D9%82%D9%82-%D8%A7%D9%84%D8%A7%D9%83%D8%AA%D9%81%D8%A7%D8%A1-%D8%A7%D9%84%D8%B0%D8%A7%D8%AA%D9%8A-%D8%A8%D9%85%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%B2%D9%8A%D9%88%D8%AA-%D8%A7%D9%84%D9%86%D8%A8%D8%A7%D8%AA%D9%8A%D8%A9","والسلامة."
"1586524103-1034","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=6","اخبار العراق 
                                        
                                        التجارة تطلق البطاقة التموينية الالكترونية نهاية 2020
                                        بغداد/ عمر عبد اللطيف
من المؤمل ان تكمل وزارة التجارة جميع الاجراءات الخاصة بمشروع البطاقة التموينية الالكترونية نهاية العام الحالي","http://alsabaah.iq/22891/%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%AA%D8%B7%D9%84%D9%82-%D8%A7%D9%84%D8%A8%D8%B7%D8%A7%D9%82%D8%A9-%D8%A7%D9%84%D8%AA%D9%85%D9%88%D9%8A%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D9%86%D9%87%D8%A7%D9%8A%D8%A9-2020","وقال: ان ""المشروع يشرف عليه برنامج الغذاء العالمي وبلغة برمجية حديثة باستخدام التقنيات التكنولوجية المتطورة، ويأتي في اطار جهود الحكومة لإيقاف هدر المال العام وتحديد المشمولين بنظام البطاقة التموينية، فضلا عن كونه يسهم في تحديث نظام البطاقة التموينية واستخدام التقنيات التكنولوجية من خلال بصمة العين."
"1586524098-1024","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=6","اخبار العراق 
                                        
                                        رصد أكثر من 1590 مشروعاً متلكئاً في البلاد
                                        بغداد / الصباح

كشف المكتب الإعلامي لرئيس الوزراء المستقيل عادل عبد المهدي، أمس الاثنين، عن رصد مجلس مكافحة الفساد أكثر من ألف مشروع متلكئ في البلاد.","http://alsabaah.iq/22890/%D8%B1%D8%B5%D8%AF-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-1590-%D9%85%D8%B4%D8%B1%D9%88%D8%B9%D8%A7-%D9%85%D8%AA%D9%84%D9%83%D8%A6%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%AF","بغداد / الصباح"
"1586523974-713","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=10","اخبار العراق 
                                        
                                        «تدابير جديدة» لمواجهة فيروس «كورونا»
                                        بغداد / الصباح

في ظل الاستنفار الوقائي والاجراءات المتبعة من قبل العراق لتحجيم فيروس كورونا","http://alsabaah.iq/22452/%D8%AA%D8%AF%D8%A7%D8%A8%D9%8A%D8%B1-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","وكانت هيئة المنافذ الحدودية قد اتخذت إجراءات للوقاية من فيروس كورونا الجديد في المنافذ الحدودية، ومتابعة عمل المراكز الصحية العاملة في المنافذ مع إيران، وفحص المسافرين والبضائع الواردة، وذلك بعد تسجيل إيران إصابات بالفيروس."
"1586524130-1108","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=5","اخبار العراق 
                                        
                                        الصحة تدعو الوافدين من الخارج إلى الالتزام  بإجراءات الوقاية من {كورونا}
                                        بغداد / المحافظات / مراسلو الصباح

ثمنت المرجعية الدينية الجهود المتواصلة التي تبذلها الملاكات الطبية والصحية في التصدي لفيروس (كورونا)","http://alsabaah.iq/23040/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%AA%D8%AF%D8%B9%D9%88-%D8%A7%D9%84%D9%88%D8%A7%D9%81%D8%AF%D9%8A%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%A7%D9%84%D8%AA%D8%B2%D8%A7%D9%85-%D8%A8%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%88%D9%82%D8%A7%D9%8A%D8%A9-%D9%85%D9%86-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","يأتي ذلك في ظل استمرار خلايا الازمة المشكلة في المحافظات اتخاذ الاجراءات الكفيلة باحتواء الفيروس المتمثلة بتعطيل الدوام في المدارس والجامعات وتقليله في الدوائر الرسمية بنسبة 50 بالمئة."
"1586524069-967","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=7","اخبار العراق 
                                        
                                        الصناعة تجهّز عقودا لمنتجات كهربائية بكلفة 10 مليارات دينار
                                        الناصرية / حازم محمد حبيب

تخططُ شركةُ اور احد تشكيلات وزارةِ الصناعة لإنشاء معملين لإنتاج القابلو المتوسط وسباكة الالمنيوم، بينما تنفذ عقود تجهيز بكلفة 10 مليارات دينار مع وزارتي النفط والكهرباء.","http://alsabaah.iq/22880/%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A9-%D8%AA%D8%AC%D9%87-%D8%B2-%D8%B9%D9%82%D9%88%D8%AF%D8%A7-%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A8%D9%83%D9%84%D9%81%D8%A9-10-%D9%85%D9%84%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AF%D9%8A%D9%86%D8%A7%D8%B1","الوطنية."
"1586523974-726","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=10","اخبار العراق 
                                        
                                        «تدابير جديدة» لمواجهة فيروس «كورونا»
                                        بغداد / الصباح

في ظل الاستنفار الوقائي والاجراءات المتبعة من قبل العراق لتحجيم فيروس كورونا","http://alsabaah.iq/22452/%D8%AA%D8%AF%D8%A7%D8%A8%D9%8A%D8%B1-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","واضاف الطائي ان”صحة نينوى تستنفر كل كوادرها لمنح  الارشادات الصحية تحسبا لاي اصابة بهذا المرض”."
"1586524175-1326","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","3","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=3","اخبار العراق 
                                        
                                        صحة الكرخ: آخر حالتي اشتباه بكورونا تغادران مستشفى الفرات
                                        بغداد /  المحافظات / مراسلو الصباح
غادرَ آخر شخصين مستشفى الفرات في بغداد، بعد ثبوت سلامتهما من الاصابة بفايروس كورونا، في وقت اكدت فيها السلطات المحلية في اقليم كردستان، التزامها التام بالمقررات التي","http://alsabaah.iq/23295/%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D9%83%D8%B1%D8%AE-%D8%A2%D8%AE%D8%B1-%D8%AD%D8%A7%D9%84%D8%AA%D9%8A-%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%87-%D8%A8%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AA%D8%BA%D8%A7%D8%AF%D8%B1%D8%A7%D9%86-%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89-%D8%A7%D9%84%D9%81%D8%B1%D8%A7%D8%AA","وبدورها نفذت شرطة المثنى حملة تطهير الاماكن المكتظة بالسكان ودور العبادة والمضايف والمزارات الدينية في المحافظة."
"1586524219-1381","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","2","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=2","اخبار العراق 
                                        
                                        الأنواء تتوقع تساقط أمطار ابتداء من الجمعة
                                        بغداد / الصباح
توقعت الهيئة العامة للانواء الجوية، تساقط امطار مختلفة الشدة في انحاء البلاد خلال 3 ايام تبدأ الجمعة.","http://alsabaah.iq/23432/%D8%A7%D9%84%D8%A3%D9%86%D9%88%D8%A7%D8%A1-%D8%AA%D8%AA%D9%88%D9%82%D8%B9-%D8%AA%D8%B3%D8%A7%D9%82%D8%B7-%D8%A3%D9%85%D8%B7%D8%A7%D8%B1-%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D9%85%D8%B9%D8%A9","بغداد / الصباح"
"1586524149-1223","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        واشنطن تجرب لقاحات على البشر لمواجهة كورونا   
                                        بيروت / جبار عودة الخطاط / عواصم / وكالات
تزامنا مع تصريح منظمة الصحة العالمية، بأن عدد المصابين بفيروس كورونا في العالم وصل إلى 100 ألف، بدأ العمل على تطوير لقاحات، لكنها أشارت الى عدم توقع أن يختفي الفيروس","http://alsabaah.iq/23169/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AA%D8%AC%D8%B1%D8%A8-%D9%84%D9%82%D8%A7%D8%AD%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7",""
"1586524118-1075","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=5","اخبار العراق 
                                        
                                        كربلاء تسعى للارتقاء بواقعها السياحي
                                        كربلاء / علي لفتة          

  تخطط ُالحكومة المحلية في كربلاءَ لتحويل المحافظةِ الى مدينةٍ سياحية عالمية من خلال استغلال مواقعها الدينية والاثرية وتاهيل بحيرة الرزازة.وقال محافظ كربلاء المهندس نصيف","http://alsabaah.iq/22980/%D9%83%D8%B1%D8%A8%D9%84%D8%A7%D8%A1-%D8%AA%D8%B3%D8%B9%D9%89-%D9%84%D9%84%D8%A7%D8%B1%D8%AA%D9%82%D8%A7%D8%A1-%D8%A8%D9%88%D8%A7%D9%82%D8%B9%D9%87%D8%A7-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D9%8A","تخطط ُالحكومة المحلية في كربلاءَ لتحويل المحافظةِ الى مدينةٍ سياحية عالمية من خلال استغلال مواقعها الدينية والاثرية وتاهيل بحيرة الرزازة.وقال محافظ كربلاء المهندس نصيف جاسم الخطابي بتصريح خاص ادلى به لـ""الصباح"": ان المحافظة عقدت الاجتماع الأول للهيئة العليا للسياحة بحضور نائبي المحافظ وقيادة الشرطة ومدراء الدوائر الخدمية وذات العلاقة ورابطة الفنادق والمطاعم السياحية. واضاف: ان الاجتماع جاء لمناقشة كيفية إدامة وجعل كربلاء مدينة سياحية ووضع الخطط الكفيلة باستقطاب السائحين سواء من داخل البلد او خارجه، مشيرا الى انه تم توجيه اللجنة بضرورة الاعتماد على الأسس العلمية والتطبيقات العملية المدروسة لإكمال متطلبات مشروع (كربلاء عاصمة السياحة الدينية) لانها تتمتع بالكثير من الامتيازات المختلفة عن بقية المحافظات بما فيها الجانب الامني المستقر.وذكر الخطابي ان هناك اكثر من 300 موقع اثري من مختلف الحقب التاريخية في كربلاء، فضلا عن وجود المساحات الخضراء والمشاريع الاستثمارية السياحية ومدن الالعاب ومدن الزائرين ومشاريع الفنادق الكبيرة وشبكات الطرق وهي قادرة على استيعاب الاعداد الكبيرة من السائحين خاصة انها تستقبل من الزوار اكثر من 50 مليون زائر على مدار العام."
